rank,model_id,model_name,avg_reasoning_chat_score,benchmark_coverage,livebench_reasoning,livebench_overall,arena_elo
3386,vercel-ai-gateway-amazon-nova-pro,vercel-ai-gateway-amazon-nova-pro,,0,,,
3387,vercel-ai-gateway-amazon-titan-embed-text-v2,vercel-ai-gateway-amazon-titan-embed-text-v2,,0,,,
3388,vercel-ai-gateway-anthropic-claude-3-5-haiku,vercel-ai-gateway-anthropic-claude-3-5-haiku,,0,,,
3389,vercel-ai-gateway-anthropic-claude-3-5-sonnet,vercel-ai-gateway-anthropic-claude-3-5-sonnet,,0,,,
3390,vercel-ai-gateway-anthropic-claude-3-5-sonnet-20241022,vercel-ai-gateway-anthropic-claude-3-5-sonnet-20241022,,0,,,
3391,vercel-ai-gateway-anthropic-claude-3-7-sonnet,vercel-ai-gateway-anthropic-claude-3-7-sonnet,,0,,,
3392,vercel-ai-gateway-anthropic-claude-3-haiku,vercel-ai-gateway-anthropic-claude-3-haiku,,0,,,
3393,vercel-ai-gateway-anthropic-claude-3-opus,vercel-ai-gateway-anthropic-claude-3-opus,,0,,,
3394,vercel-ai-gateway-anthropic-claude-4-opus,vercel-ai-gateway-anthropic-claude-4-opus,,0,,,
3395,vercel-ai-gateway-anthropic-claude-4-sonnet,vercel-ai-gateway-anthropic-claude-4-sonnet,,0,,,
3396,vercel-ai-gateway-anthropic-claude-haiku-4-5,vercel-ai-gateway-anthropic-claude-haiku-4-5,,0,,,
3397,vercel-ai-gateway-anthropic-claude-opus-4,vercel-ai-gateway-anthropic-claude-opus-4,,0,,,
3398,vercel-ai-gateway-anthropic-claude-opus-4-1,vercel-ai-gateway-anthropic-claude-opus-4-1,,0,,,
3399,vercel-ai-gateway-anthropic-claude-opus-4-5,vercel-ai-gateway-anthropic-claude-opus-4-5,,0,,,
3400,vercel-ai-gateway-anthropic-claude-opus-4-6,vercel-ai-gateway-anthropic-claude-opus-4-6,,0,,,
3401,vercel-ai-gateway-anthropic-claude-sonnet-4,vercel-ai-gateway-anthropic-claude-sonnet-4,,0,,,
3402,vercel-ai-gateway-anthropic-claude-sonnet-4-5,vercel-ai-gateway-anthropic-claude-sonnet-4-5,,0,,,
3403,vercel-ai-gateway-cohere-command-a,vercel-ai-gateway-cohere-command-a,,0,,,
3404,vercel-ai-gateway-cohere-command-r,vercel-ai-gateway-cohere-command-r,,0,,,
3405,vercel-ai-gateway-cohere-command-r-plus,vercel-ai-gateway-cohere-command-r-plus,,0,,,
3406,vercel-ai-gateway-cohere-embed-v4-0,vercel-ai-gateway-cohere-embed-v4-0,,0,,,
3407,vercel-ai-gateway-deepseek-deepseek-r1,vercel-ai-gateway-deepseek-deepseek-r1,,0,,,
3408,vercel-ai-gateway-deepseek-deepseek-r1-distill-llama-70b,vercel-ai-gateway-deepseek-deepseek-r1-distill-llama-70b,,0,,,
3409,vercel-ai-gateway-deepseek-deepseek-v3,vercel-ai-gateway-deepseek-deepseek-v3,,0,,,
3410,vercel-ai-gateway-google-gemini-2-0-flash,vercel-ai-gateway-google-gemini-2-0-flash,,0,,,
3411,vercel-ai-gateway-google-gemini-2-0-flash-lite,vercel-ai-gateway-google-gemini-2-0-flash-lite,,0,,,
3412,vercel-ai-gateway-google-gemini-2-5-flash,vercel-ai-gateway-google-gemini-2-5-flash,,0,,,
3413,vercel-ai-gateway-google-gemini-2-5-pro,vercel-ai-gateway-google-gemini-2-5-pro,,0,,,
3414,vercel-ai-gateway-google-gemini-embedding-001,vercel-ai-gateway-google-gemini-embedding-001,,0,,,
3415,vercel-ai-gateway-google-gemma-2-9b,vercel-ai-gateway-google-gemma-2-9b,,0,,,
3416,vercel-ai-gateway-google-text-embedding-005,vercel-ai-gateway-google-text-embedding-005,,0,,,
3417,vercel-ai-gateway-google-text-multilingual-embedding-002,vercel-ai-gateway-google-text-multilingual-embedding-002,,0,,,
3418,vercel-ai-gateway-inception-mercury-coder-small,vercel-ai-gateway-inception-mercury-coder-small,,0,,,
3419,vercel-ai-gateway-meta-llama-3-1-70b,vercel-ai-gateway-meta-llama-3-1-70b,,0,,,
3420,vercel-ai-gateway-meta-llama-3-1-8b,vercel-ai-gateway-meta-llama-3-1-8b,,0,,,
3421,vercel-ai-gateway-meta-llama-3-2-11b,vercel-ai-gateway-meta-llama-3-2-11b,,0,,,
3422,vercel-ai-gateway-meta-llama-3-2-1b,vercel-ai-gateway-meta-llama-3-2-1b,,0,,,
3423,vercel-ai-gateway-meta-llama-3-2-3b,vercel-ai-gateway-meta-llama-3-2-3b,,0,,,
3424,vercel-ai-gateway-meta-llama-3-2-90b,vercel-ai-gateway-meta-llama-3-2-90b,,0,,,
3425,vercel-ai-gateway-meta-llama-3-3-70b,vercel-ai-gateway-meta-llama-3-3-70b,,0,,,
3426,vercel-ai-gateway-meta-llama-3-70b,vercel-ai-gateway-meta-llama-3-70b,,0,,,
3427,vercel-ai-gateway-meta-llama-3-8b,vercel-ai-gateway-meta-llama-3-8b,,0,,,
3428,vercel-ai-gateway-meta-llama-4-maverick,vercel-ai-gateway-meta-llama-4-maverick,,0,,,
3429,vercel-ai-gateway-meta-llama-4-scout,vercel-ai-gateway-meta-llama-4-scout,,0,,,
3430,vercel-ai-gateway-mistral-codestral,vercel-ai-gateway-mistral-codestral,,0,,,
3431,vercel-ai-gateway-mistral-codestral-embed,vercel-ai-gateway-mistral-codestral-embed,,0,,,
3432,vercel-ai-gateway-mistral-devstral-small,vercel-ai-gateway-mistral-devstral-small,,0,,,
3433,vercel-ai-gateway-mistral-magistral-medium,vercel-ai-gateway-mistral-magistral-medium,,0,,,
3434,vercel-ai-gateway-mistral-magistral-small,vercel-ai-gateway-mistral-magistral-small,,0,,,
3435,vercel-ai-gateway-mistral-ministral-3b,vercel-ai-gateway-mistral-ministral-3b,,0,,,
3436,vercel-ai-gateway-mistral-ministral-8b,vercel-ai-gateway-mistral-ministral-8b,,0,,,
3437,vercel-ai-gateway-mistral-mistral-embed,vercel-ai-gateway-mistral-mistral-embed,,0,,,
3438,vercel-ai-gateway-mistral-mistral-large,vercel-ai-gateway-mistral-mistral-large,,0,,,
3439,vercel-ai-gateway-mistral-mistral-saba-24b,vercel-ai-gateway-mistral-mistral-saba-24b,,0,,,
3440,vercel-ai-gateway-mistral-mistral-small,vercel-ai-gateway-mistral-mistral-small,,0,,,
3441,vercel-ai-gateway-mistral-mixtral-8x22b-instruct,vercel-ai-gateway-mistral-mixtral-8x22b-instruct,,0,,,
3442,vercel-ai-gateway-mistral-pixtral-12b,vercel-ai-gateway-mistral-pixtral-12b,,0,,,
3443,vercel-ai-gateway-mistral-pixtral-large,vercel-ai-gateway-mistral-pixtral-large,,0,,,
3444,vercel-ai-gateway-moonshotai-kimi-k2,vercel-ai-gateway-moonshotai-kimi-k2,,0,,,
3445,vercel-ai-gateway-morph-morph-v3-fast,vercel-ai-gateway-morph-morph-v3-fast,,0,,,
3446,vercel-ai-gateway-morph-morph-v3-large,vercel-ai-gateway-morph-morph-v3-large,,0,,,
3447,vercel-ai-gateway-openai-gpt-3-5-turbo,vercel-ai-gateway-openai-gpt-3-5-turbo,,0,,,
3448,vercel-ai-gateway-openai-gpt-3-5-turbo-instruct,vercel-ai-gateway-openai-gpt-3-5-turbo-instruct,,0,,,
3449,vercel-ai-gateway-openai-gpt-4-1,vercel-ai-gateway-openai-gpt-4-1,,0,,,
3450,vercel-ai-gateway-openai-gpt-4-1-mini,vercel-ai-gateway-openai-gpt-4-1-mini,,0,,,
3451,vercel-ai-gateway-openai-gpt-4-1-nano,vercel-ai-gateway-openai-gpt-4-1-nano,,0,,,
3452,vercel-ai-gateway-openai-gpt-4-turbo,vercel-ai-gateway-openai-gpt-4-turbo,,0,,,
3453,vercel-ai-gateway-openai-gpt-4o,vercel-ai-gateway-openai-gpt-4o,,0,,,
3454,vercel-ai-gateway-openai-gpt-4o-mini,vercel-ai-gateway-openai-gpt-4o-mini,,0,,,
3455,vercel-ai-gateway-openai-o1,vercel-ai-gateway-openai-o1,,0,,,
3456,vercel-ai-gateway-openai-o3,vercel-ai-gateway-openai-o3,,0,,,
3457,vercel-ai-gateway-openai-o3-mini,vercel-ai-gateway-openai-o3-mini,,0,,,
3458,vercel-ai-gateway-openai-o4-mini,vercel-ai-gateway-openai-o4-mini,,0,,,
3459,vercel-ai-gateway-openai-text-embedding-3-large,vercel-ai-gateway-openai-text-embedding-3-large,,0,,,
3460,vercel-ai-gateway-openai-text-embedding-3-small,vercel-ai-gateway-openai-text-embedding-3-small,,0,,,
3461,vercel-ai-gateway-openai-text-embedding-ada-002,vercel-ai-gateway-openai-text-embedding-ada-002,,0,,,
3462,vercel-ai-gateway-perplexity-sonar,vercel-ai-gateway-perplexity-sonar,,0,,,
3463,vercel-ai-gateway-perplexity-sonar-pro,vercel-ai-gateway-perplexity-sonar-pro,,0,,,
3464,vercel-ai-gateway-perplexity-sonar-reasoning,vercel-ai-gateway-perplexity-sonar-reasoning,,0,,,
3465,vercel-ai-gateway-perplexity-sonar-reasoning-pro,vercel-ai-gateway-perplexity-sonar-reasoning-pro,,0,,,
3466,vercel-ai-gateway-vercel-v0-1-0-md,vercel-ai-gateway-vercel-v0-1-0-md,,0,,,
3467,vercel-ai-gateway-vercel-v0-1-5-md,vercel-ai-gateway-vercel-v0-1-5-md,,0,,,
3468,vercel-ai-gateway-xai-grok-2,vercel-ai-gateway-xai-grok-2,,0,,,
3469,vercel-ai-gateway-xai-grok-2-vision,vercel-ai-gateway-xai-grok-2-vision,,0,,,
3470,vercel-ai-gateway-xai-grok-3,vercel-ai-gateway-xai-grok-3,,0,,,
3471,vercel-ai-gateway-xai-grok-3-fast,vercel-ai-gateway-xai-grok-3-fast,,0,,,
3472,vercel-ai-gateway-xai-grok-3-mini,vercel-ai-gateway-xai-grok-3-mini,,0,,,
3473,vercel-ai-gateway-xai-grok-3-mini-fast,vercel-ai-gateway-xai-grok-3-mini-fast,,0,,,
3474,vercel-ai-gateway-xai-grok-4,vercel-ai-gateway-xai-grok-4,,0,,,
3475,vercel-ai-gateway-zai-glm-4-5,vercel-ai-gateway-zai-glm-4-5,,0,,,
3476,vercel-ai-gateway-zai-glm-4-5-air,vercel-ai-gateway-zai-glm-4-5-air,,0,,,
3477,vercel-ai-gateway-zai-glm-4-6,vercel-ai-gateway-zai-glm-4-6,,0,,,
3478,vercel-v0-1-0-md,v0-1.0-md,,0,,,
3479,vercel-v0-1-5-md,v0-1.5-md,,0,,,
3480,vertex-ai-chirp,vertex-ai-chirp,,0,,,
3481,vertex-ai-claude-3-5-haiku,vertex-ai-claude-3-5-haiku,,0,,,
3482,vertex-ai-claude-3-5-haiku@20241022,vertex-ai-claude-3-5-haiku@20241022,,0,,,
3483,vertex-ai-claude-3-5-sonnet,vertex-ai-claude-3-5-sonnet,,0,,,
3484,vertex-ai-claude-3-5-sonnet@20240620,vertex-ai-claude-3-5-sonnet@20240620,,0,,,
3485,vertex-ai-claude-3-7-sonnet@20250219,vertex-ai-claude-3-7-sonnet@20250219,,0,,,
3486,vertex-ai-claude-3-haiku,vertex-ai-claude-3-haiku,,0,,,
3487,vertex-ai-claude-3-haiku@20240307,vertex-ai-claude-3-haiku@20240307,,0,,,
3488,vertex-ai-claude-3-opus,vertex-ai-claude-3-opus,,0,,,
3489,vertex-ai-claude-3-opus@20240229,vertex-ai-claude-3-opus@20240229,,0,,,
3490,vertex-ai-claude-3-sonnet,vertex-ai-claude-3-sonnet,,0,,,
3491,vertex-ai-claude-3-sonnet@20240229,vertex-ai-claude-3-sonnet@20240229,,0,,,
3492,vertex-ai-claude-haiku-4-5@20251001,vertex-ai-claude-haiku-4-5@20251001,,0,,,
3493,vertex-ai-claude-opus-4,vertex-ai-claude-opus-4,,0,,,
3494,vertex-ai-claude-opus-4-1,vertex-ai-claude-opus-4-1,,0,,,
3495,vertex-ai-claude-opus-4-1@20250805,vertex-ai-claude-opus-4-1@20250805,,0,,,
3496,vertex-ai-claude-opus-4-5,vertex-ai-claude-opus-4-5,,0,,,
3497,vertex-ai-claude-opus-4-5@20251101,vertex-ai-claude-opus-4-5@20251101,,0,,,
3498,vertex-ai-claude-opus-4-6,vertex-ai-claude-opus-4-6,,0,,,
3499,vertex-ai-claude-opus-4-6@default,vertex-ai-claude-opus-4-6@default,,0,,,
3500,vertex-ai-claude-opus-4@20250514,vertex-ai-claude-opus-4@20250514,,0,,,
3501,vertex-ai-claude-sonnet-4,vertex-ai-claude-sonnet-4,,0,,,
3502,vertex-ai-claude-sonnet-4-5,vertex-ai-claude-sonnet-4-5,,0,,,
3503,vertex-ai-claude-sonnet-4-5@20250929,vertex-ai-claude-sonnet-4-5@20250929,,0,,,
3504,vertex-ai-claude-sonnet-4-6,vertex-ai-claude-sonnet-4-6,,0,,,
3505,vertex-ai-claude-sonnet-4-6@default,vertex-ai-claude-sonnet-4-6@default,,0,,,
3506,vertex-ai-claude-sonnet-4@20250514,vertex-ai-claude-sonnet-4@20250514,,0,,,
3507,vertex-ai-codestral-2,vertex-ai-codestral-2,,0,,,
3508,vertex-ai-codestral-2501,vertex-ai-codestral-2501,,0,,,
3509,vertex-ai-codestral-2@001,vertex-ai-codestral-2@001,,0,,,
3510,vertex-ai-codestral@2405,vertex-ai-codestral@2405,,0,,,
3511,vertex-ai-codestral@latest,vertex-ai-codestral@latest,,0,,,
3512,vertex-ai-deep-research-pro-preview-12-2025,vertex-ai-deep-research-pro-preview-12-2025,,0,,,
3513,vertex-ai-deepseek-ai-deepseek-ocr-maas,vertex-ai-deepseek-ai-deepseek-ocr-maas,,0,,,
3514,vertex-ai-deepseek-ai-deepseek-r1-0528-maas,vertex-ai-deepseek-ai-deepseek-r1-0528-maas,,0,,,
3515,vertex-ai-deepseek-ai-deepseek-v3-1-maas,vertex-ai-deepseek-ai-deepseek-v3-1-maas,,0,,,
3516,vertex-ai-deepseek-ai-deepseek-v3-2-maas,vertex-ai-deepseek-ai-deepseek-v3-2-maas,,0,,,
3517,vertex-ai-gemini-2-5-flash-image,vertex-ai-gemini-2-5-flash-image,,0,,,
3518,vertex-ai-gemini-3-1-flash-image-preview,vertex-ai-gemini-3-1-flash-image-preview,,0,,,
3519,vertex-ai-gemini-3-1-flash-lite-preview,vertex-ai-gemini-3-1-flash-lite-preview,,0,,,
3520,vertex-ai-gemini-3-1-pro-preview,vertex-ai-gemini-3-1-pro-preview,,0,,,
3521,vertex-ai-gemini-3-1-pro-preview-customtools,vertex-ai-gemini-3-1-pro-preview-customtools,,0,,,
3522,vertex-ai-gemini-3-flash-preview,vertex-ai-gemini-3-flash-preview,,0,,,
3523,vertex-ai-gemini-3-pro-image-preview,vertex-ai-gemini-3-pro-image-preview,,0,,,
3524,vertex-ai-gemini-3-pro-preview,vertex-ai-gemini-3-pro-preview,,0,,,
3525,vertex-ai-gemini-embedding-2-preview,vertex-ai-gemini-embedding-2-preview,,0,,,
3526,vertex-ai-imagegeneration@006,vertex-ai-imagegeneration@006,,0,,,
3527,vertex-ai-imagen-3-0-capability-001,vertex-ai-imagen-3-0-capability-001,,0,,,
3528,vertex-ai-imagen-3-0-fast-generate-001,vertex-ai-imagen-3-0-fast-generate-001,,0,,,
3529,vertex-ai-imagen-3-0-generate-001,vertex-ai-imagen-3-0-generate-001,,0,,,
3530,vertex-ai-imagen-3-0-generate-002,vertex-ai-imagen-3-0-generate-002,,0,,,
3531,vertex-ai-imagen-4-0-fast-generate-001,vertex-ai-imagen-4-0-fast-generate-001,,0,,,
3532,vertex-ai-imagen-4-0-generate-001,vertex-ai-imagen-4-0-generate-001,,0,,,
3533,vertex-ai-imagen-4-0-ultra-generate-001,vertex-ai-imagen-4-0-ultra-generate-001,,0,,,
3534,vertex-ai-jamba-1-5,vertex-ai-jamba-1-5,,0,,,
3535,vertex-ai-jamba-1-5-large,vertex-ai-jamba-1-5-large,,0,,,
3536,vertex-ai-jamba-1-5-large@001,vertex-ai-jamba-1-5-large@001,,0,,,
3537,vertex-ai-jamba-1-5-mini,vertex-ai-jamba-1-5-mini,,0,,,
3538,vertex-ai-jamba-1-5-mini@001,vertex-ai-jamba-1-5-mini@001,,0,,,
3539,vertex-ai-meta-llama-3-1-405b-instruct-maas,vertex-ai-meta-llama-3-1-405b-instruct-maas,,0,,,
3540,vertex-ai-meta-llama-3-1-70b-instruct-maas,vertex-ai-meta-llama-3-1-70b-instruct-maas,,0,,,
3541,vertex-ai-meta-llama-3-1-8b-instruct-maas,vertex-ai-meta-llama-3-1-8b-instruct-maas,,0,,,
3542,vertex-ai-meta-llama-3-2-90b-vision-instruct-maas,vertex-ai-meta-llama-3-2-90b-vision-instruct-maas,,0,,,
3543,vertex-ai-meta-llama-4-maverick-17b-128e-instruct-maas,vertex-ai-meta-llama-4-maverick-17b-128e-instruct-maas,,0,,,
3544,vertex-ai-meta-llama-4-maverick-17b-16e-instruct-maas,vertex-ai-meta-llama-4-maverick-17b-16e-instruct-maas,,0,,,
3545,vertex-ai-meta-llama-4-scout-17b-128e-instruct-maas,vertex-ai-meta-llama-4-scout-17b-128e-instruct-maas,,0,,,
3546,vertex-ai-meta-llama-4-scout-17b-16e-instruct-maas,vertex-ai-meta-llama-4-scout-17b-16e-instruct-maas,,0,,,
3547,vertex-ai-meta-llama3-405b-instruct-maas,vertex-ai-meta-llama3-405b-instruct-maas,,0,,,
3548,vertex-ai-meta-llama3-70b-instruct-maas,vertex-ai-meta-llama3-70b-instruct-maas,,0,,,
3549,vertex-ai-meta-llama3-8b-instruct-maas,vertex-ai-meta-llama3-8b-instruct-maas,,0,,,
3550,vertex-ai-minimaxai-minimax-m2-maas,vertex-ai-minimaxai-minimax-m2-maas,,0,,,
3551,vertex-ai-mistral-large-2411,vertex-ai-mistral-large-2411,,0,,,
3552,vertex-ai-mistral-large@2407,vertex-ai-mistral-large@2407,,0,,,
3553,vertex-ai-mistral-large@2411-001,vertex-ai-mistral-large@2411-001,,0,,,
3554,vertex-ai-mistral-large@latest,vertex-ai-mistral-large@latest,,0,,,
3555,vertex-ai-mistral-medium-3,vertex-ai-mistral-medium-3,,0,,,
3556,vertex-ai-mistral-medium-3@001,vertex-ai-mistral-medium-3@001,,0,,,
3557,vertex-ai-mistral-nemo@2407,vertex-ai-mistral-nemo@2407,,0,,,
3558,vertex-ai-mistral-nemo@latest,vertex-ai-mistral-nemo@latest,,0,,,
3559,vertex-ai-mistral-ocr-2505,vertex-ai-mistral-ocr-2505,,0,,,
3560,vertex-ai-mistral-small-2503,vertex-ai-mistral-small-2503,,0,,,
3561,vertex-ai-mistral-small-2503@001,vertex-ai-mistral-small-2503@001,,0,,,
3562,vertex-ai-mistralai-codestral-2,vertex-ai-mistralai-codestral-2,,0,,,
3563,vertex-ai-mistralai-codestral-2@001,vertex-ai-mistralai-codestral-2@001,,0,,,
3564,vertex-ai-mistralai-mistral-medium-3,vertex-ai-mistralai-mistral-medium-3,,0,,,
3565,vertex-ai-mistralai-mistral-medium-3@001,vertex-ai-mistralai-mistral-medium-3@001,,0,,,
3566,vertex-ai-moonshotai-kimi-k2-thinking-maas,vertex-ai-moonshotai-kimi-k2-thinking-maas,,0,,,
3567,vertex-ai-openai-gpt-oss-120b-maas,vertex-ai-openai-gpt-oss-120b-maas,,0,,,
3568,vertex-ai-openai-gpt-oss-20b-maas,vertex-ai-openai-gpt-oss-20b-maas,,0,,,
3569,vertex-ai-qwen-qwen3-235b-a22b-instruct-2507-maas,vertex-ai-qwen-qwen3-235b-a22b-instruct-2507-maas,,0,,,
3570,vertex-ai-qwen-qwen3-coder-480b-a35b-instruct-maas,vertex-ai-qwen-qwen3-coder-480b-a35b-instruct-maas,,0,,,
3571,vertex-ai-qwen-qwen3-next-80b-a3b-instruct-maas,vertex-ai-qwen-qwen3-next-80b-a3b-instruct-maas,,0,,,
3572,vertex-ai-qwen-qwen3-next-80b-a3b-thinking-maas,vertex-ai-qwen-qwen3-next-80b-a3b-thinking-maas,,0,,,
3573,vertex-ai-search-api,vertex-ai-search-api,,0,,,
3574,vertex-ai-veo-2-0-generate-001,vertex-ai-veo-2-0-generate-001,,0,,,
3575,vertex-ai-veo-3-0-fast-generate-001,vertex-ai-veo-3-0-fast-generate-001,,0,,,
3576,vertex-ai-veo-3-0-generate-001,vertex-ai-veo-3-0-generate-001,,0,,,
3577,vertex-ai-veo-3-1-fast-generate-001,vertex-ai-veo-3-1-fast-generate-001,,0,,,
3578,vertex-ai-veo-3-1-fast-generate-preview,vertex-ai-veo-3-1-fast-generate-preview,,0,,,
3579,vertex-ai-veo-3-1-generate-001,vertex-ai-veo-3-1-generate-001,,0,,,
3580,vertex-ai-veo-3-1-generate-preview,vertex-ai-veo-3-1-generate-preview,,0,,,
3581,vertex-ai-zai-org-glm-4-7-maas,vertex-ai-zai-org-glm-4-7-maas,,0,,,
3582,vertex-ai-zai-org-glm-5-maas,vertex-ai-zai-org-glm-5-maas,,0,,,
3583,volcengine-doubao-seed-1-8,Doubao-Seed-1.8,,0,,,
3584,volcengine-doubao-seed-2-0-lite,Doubao-Seed-2.0-lite,,0,,,
3585,volcengine-doubao-seed-2-0-mini,Doubao-Seed-2.0-mini,,0,,,
3586,volcengine-doubao-seed-2-0-pro,Doubao-Seed-2.0-pro,,0,,,
3587,volcengine-doubao-seed-code,Doubao-Seed-Code,,0,,,
3588,vongolachouko-2-starcannon-unleashed-12b-v1-0,Mistral Nemo Starcannon 12b v1,,0,,,
3589,voxtral-small-24b-2507,Mistral: Voxtral Small 24B 2507,,0,,,
3590,voyage-rerank-2,voyage-rerank-2,,0,,,
3591,voyage-rerank-2-5,voyage-rerank-2-5,,0,,,
3592,voyage-rerank-2-5-lite,voyage-rerank-2-5-lite,,0,,,
3593,voyage-rerank-2-lite,voyage-rerank-2-lite,,0,,,
3594,voyage-voyage-2,voyage-voyage-2,,0,,,
3595,voyage-voyage-3,voyage-voyage-3,,0,,,
3596,voyage-voyage-3-5,voyage-3.5,,0,,,
3597,voyage-voyage-3-5-lite,voyage-3.5-lite,,0,,,
3598,voyage-voyage-3-large,voyage-3-large,,0,,,
3599,voyage-voyage-3-lite,voyage-voyage-3-lite,,0,,,
3600,voyage-voyage-4,voyage-4,,0,,,
3601,voyage-voyage-4-large,voyage-4-large,,0,,,
3602,voyage-voyage-4-lite,voyage-4-lite,,0,,,
3603,voyage-voyage-code-2,voyage-code-2,,0,,,
3604,voyage-voyage-code-3,voyage-code-3,,0,,,
3605,voyage-voyage-context-3,voyage-voyage-context-3,,0,,,
3606,voyage-voyage-finance-2,voyage-finance-2,,0,,,
3607,voyage-voyage-large-2,voyage-voyage-large-2,,0,,,
3608,voyage-voyage-law-2,voyage-law-2,,0,,,
3609,voyage-voyage-lite-01,voyage-voyage-lite-01,,0,,,
3610,voyage-voyage-lite-02-instruct,voyage-voyage-lite-02-instruct,,0,,,
3611,voyage-voyage-multimodal-3,voyage-voyage-multimodal-3,,0,,,
3612,wandb-deepseek-ai-deepseek-r1-0528,wandb-deepseek-ai-deepseek-r1-0528,,0,,,
3613,wandb-deepseek-ai-deepseek-v3-0324,wandb-deepseek-ai-deepseek-v3-0324,,0,,,
3614,wandb-deepseek-ai-deepseek-v3-1,wandb-deepseek-ai-deepseek-v3-1,,0,,,
3615,wandb-meta-llama-llama-3-1-8b-instruct,wandb-meta-llama-llama-3-1-8b-instruct,,0,,,
3616,wandb-meta-llama-llama-3-3-70b-instruct,wandb-meta-llama-llama-3-3-70b-instruct,,0,,,
3617,wandb-meta-llama-llama-4-scout-17b-16e-instruct,wandb-meta-llama-llama-4-scout-17b-16e-instruct,,0,,,
3618,wandb-microsoft-phi-4-mini-instruct,wandb-microsoft-phi-4-mini-instruct,,0,,,
3619,wandb-moonshotai-kimi-k2-instruct,wandb-moonshotai-kimi-k2-instruct,,0,,,
3620,wandb-openai-gpt-oss-120b,wandb-openai-gpt-oss-120b,,0,,,
3621,wandb-openai-gpt-oss-20b,wandb-openai-gpt-oss-20b,,0,,,
3622,wandb-qwen-qwen3-235b-a22b-instruct-2507,wandb-qwen-qwen3-235b-a22b-instruct-2507,,0,,,
3623,wandb-qwen-qwen3-235b-a22b-thinking-2507,wandb-qwen-qwen3-235b-a22b-thinking-2507,,0,,,
3624,wandb-qwen-qwen3-coder-480b-a35b-instruct,wandb-qwen-qwen3-coder-480b-a35b-instruct,,0,,,
3625,wandb-zai-org-glm-4-5,wandb-zai-org-glm-4-5,,0,,,
3626,watsonx-bigscience-mt0-xxl-13b,watsonx-bigscience-mt0-xxl-13b,,0,,,
3627,watsonx-core42-jais-13b-chat,watsonx-core42-jais-13b-chat,,0,,,
3628,watsonx-google-flan-t5-xl-3b,watsonx-google-flan-t5-xl-3b,,0,,,
3629,watsonx-ibm-granite-13b-chat-v2,watsonx-ibm-granite-13b-chat-v2,,0,,,
3630,watsonx-ibm-granite-13b-instruct-v2,watsonx-ibm-granite-13b-instruct-v2,,0,,,
3631,watsonx-ibm-granite-3-3-8b-instruct,watsonx-ibm-granite-3-3-8b-instruct,,0,,,
3632,watsonx-ibm-granite-3-8b-instruct,watsonx-ibm-granite-3-8b-instruct,,0,,,
3633,watsonx-ibm-granite-4-h-small,watsonx-ibm-granite-4-h-small,,0,,,
3634,watsonx-ibm-granite-guardian-3-2-2b,watsonx-ibm-granite-guardian-3-2-2b,,0,,,
3635,watsonx-ibm-granite-guardian-3-3-8b,watsonx-ibm-granite-guardian-3-3-8b,,0,,,
3636,watsonx-ibm-granite-ttm-1024-96-r2,watsonx-ibm-granite-ttm-1024-96-r2,,0,,,
3637,watsonx-ibm-granite-ttm-1536-96-r2,watsonx-ibm-granite-ttm-1536-96-r2,,0,,,
3638,watsonx-ibm-granite-ttm-512-96-r2,watsonx-ibm-granite-ttm-512-96-r2,,0,,,
3639,watsonx-ibm-granite-vision-3-2-2b,watsonx-ibm-granite-vision-3-2-2b,,0,,,
3640,watsonx-meta-llama-llama-3-2-11b-vision-instruct,watsonx-meta-llama-llama-3-2-11b-vision-instruct,,0,,,
3641,watsonx-meta-llama-llama-3-2-1b-instruct,watsonx-meta-llama-llama-3-2-1b-instruct,,0,,,
3642,watsonx-meta-llama-llama-3-2-3b-instruct,watsonx-meta-llama-llama-3-2-3b-instruct,,0,,,
3643,watsonx-meta-llama-llama-3-2-90b-vision-instruct,watsonx-meta-llama-llama-3-2-90b-vision-instruct,,0,,,
3644,watsonx-meta-llama-llama-3-3-70b-instruct,watsonx-meta-llama-llama-3-3-70b-instruct,,0,,,
3645,watsonx-meta-llama-llama-4-maverick-17b,watsonx-meta-llama-llama-4-maverick-17b,,0,,,
3646,watsonx-meta-llama-llama-guard-3-11b-vision,watsonx-meta-llama-llama-guard-3-11b-vision,,0,,,
3647,watsonx-mistralai-mistral-large,watsonx-mistralai-mistral-large,,0,,,
3648,watsonx-mistralai-mistral-medium-2505,watsonx-mistralai-mistral-medium-2505,,0,,,
3649,watsonx-mistralai-mistral-small-2503,watsonx-mistralai-mistral-small-2503,,0,,,
3650,watsonx-mistralai-mistral-small-3-1-24b-instruct-2503,watsonx-mistralai-mistral-small-3-1-24b-instruct-2503,,0,,,
3651,watsonx-mistralai-pixtral-12b-2409,watsonx-mistralai-pixtral-12b-2409,,0,,,
3652,watsonx-openai-gpt-oss-120b,watsonx-openai-gpt-oss-120b,,0,,,
3653,watsonx-sdaia-allam-1-13b-instruct,watsonx-sdaia-allam-1-13b-instruct,,0,,,
3654,watsonx-whisper-large-v3-turbo,watsonx-whisper-large-v3-turbo,,0,,,
3655,whisper-1,whisper-1,,0,,,
3656,whisper-large-v3,Whisper 3 Large,,0,,,
3657,whisper-large-v3-turbo,whisper-large-v3-turbo,,0,,,
3658,workers-ai-@cf-ai4bharat-indictrans2-en-indic-1b,IndicTrans2 EN-Indic 1B,,0,,,
